tv_budget,social_budget,online_budget,region,is_holiday,sales
38.74783790301745,34.25052038561935,47.64612342427829,East,1,327.7068704372208
28.83281039302441,27.0901770672977,30.503024144358694,South,0,201.09746650976643
68.24955039749754,73.65929805457195,12.755346551369035,East,0,349.7667251141517
13.97524836093098,8.261256332349621,31.27390784569681,East,0,158.53755094712142
19.990820247510833,7.580976251134626,16.024558083900807,East,0,145.58340529523835
0.7362269751005512,-3.859849151448075,48.80641953458539,South,1,168.87907151313604
78.69243775021384,71.41191159411315,19.983806758181842,North,0,376.7356789073085
66.48508565920321,40.85473208851758,34.27138603805071,North,1,376.941343510136
70.51653786263351,66.3137662097497,1.161379117337924,South,0,297.7563868926812
78.07290310219679,60.97425446068983,20.003072306737767,South,0,342.5282125457032
45.891577553834,50.485967528094534,43.75538066612558,South,1,306.02046052407815
56.87411959528937,24.400398606991246,30.511372221662292,South,0,305.65776227392945
13.979699812765745,4.017087089809196,22.197144319798817,South,0,130.0270438355842
11.453007353597345,-7.129625261783275,46.796874971786295,East,1,169.64708845387833
66.84029617904716,48.55195708855055,42.699218807361454,North,0,361.7948533218345
47.10962061431325,42.51983653325569,16.110783691146914,North,0,277.74452176706535
56.52361064811888,46.2528027964035,27.22742010206698,East,1,327.8043587281534
,62.49112719088201,24.491212804623135,East,0,351.12220064087813
63.47183200005908,52.35920848624961,31.610125005743118,East,0,372.58342493498964
55.35794006579958,49.08813146212908,16.70556334793778,East,0,299.9953756151031
55.92071607454135,37.447248243929074,12.210250038294411,East,0,276.59817274723486
30.39500980626122,32.904254744312546,45.6335917627768,North,0,240.2853578839594
3.0817834567939406,9.246175642129689,46.19372497492532,South,0,148.86877878454706
43.671738923236234,40.971357461311804,42.16614428809895,North,0,278.00455200019707
21.45846728195292,23.805031617172613,48.910221538228065,South,0,220.83185624738604
40.852864372463614,37.689114724680664,37.24957628898443,East,0,282.7558899602597
85.34030732681661,92.8899942551048,38.23336142809998,North,0,442.02426002625583
,19.013914588028864,38.12950459813204,South,0,190.18342312759506
5.830274168906602,1.8849008602248443,24.030381547115326,North,0,110.22949400470846
28.138389202199654,16.38235501829593,22.822609725713583,North,0,204.9993222656103
29.35937577666836,14.632842704389738,12.011313807450158,North,0,159.9066462094164
66.1916514726895,43.81818587577533,32.24095971796452,North,1,337.4272282403771
55.70321523412783,38.459759816699474,14.466006805116727,East,0,290.735582750156
78.38982091064135,65.92454395752442,12.89042048511772,South,0,351.48103068703364
66.43135403273875,59.80960221280508,29.298068704802738,East,1,380.42527496748795
40.63868614400705,35.05430380792762,20.49911941125216,South,0,225.5852880493109
81.40203846660347,61.53637992231582,10.94283043973161,North,0,356.1437021707427
16.697291990770392,23.194543832354466,40.802800837641556,North,0,200.2858883601802
2.2712073133860478,9.324652939387615,43.0284959647188,East,0,146.6981107077049
9.004786077564175,6.057585091709378,8.384975983889047,North,0,89.63036135283265
72.23593505964503,54.87138335405115,0.37535163999999344,East,0,312.58794713605863
46.18772302513874,44.74384377966592,16.806498426468686,North,0,280.7339282195581
16.127177903360177,15.587837092717194,39.87554178403763,South,1,160.1522218176974
50.10447751033635,28.10753328963542,41.958693311716225,East,1,335.4105642034202
15.231210271316842,12.266726170775266,6.916453505802461,North,0,92.13619584969018
,61.80759000235137,38.71679505915256,North,0,371.79304605768124
44.61562755740307,28.926335558915074,5.7852083654714725,East,0,219.1421387436832
38.10212260964825,34.28523814657544,19.50312950782646,North,1,212.8996200880516
30.151208914787652,11.080302724991611,49.93047575059579,South,0,232.73444009739518
63.028259311888846,66.93588141522723,9.629541161545491,South,0,281.7909736635568
36.18126105533904,43.2335717476325,7.698179128881321,North,0,169.7654485444689
8.7649919316101,4.925069798838937,21.140016627339676,East,0,139.15606037139696
11.800590212051532,40.9951351759036,30.98342629849307,East,0,179.88967121500372
96.18976645495145,57.66208182870999,46.64503912066266,North,0,492.95122912184104
90.8580690707607,65.66588210749327,49.04105727665171,East,0,475.23701178792606
69.97071338107496,56.53731717239241,3.4820318295697317,North,1,329.1334707775183
26.586996145951957,11.877616509790572,6.8998758673952665,North,0,173.35932179668998
96.91763773477238,89.52395690086311,39.536898694799696,South,0,486.30059063244414
77.87509039657947,86.16679214457248,13.531607613543024,East,0,391.6441095888524
71.68901891589957,49.16951888422161,44.24245297531803,North,0,369.5029712951149
44.93615021437887,29.82109364137011,33.17266286145434,North,0,271.4371934555391
27.224156184515902,25.49501643993782,5.592240119033859,South,0,151.5235823890522
9.63909621534993,24.30439326804365,41.62646424620036,East,0,148.7806856325438
90.26023965438416,64.4974605808275,8.817819000403793,North,0,393.99398127948155
45.57762898336111,41.23134585892636,21.17476973398269,North,0,288.6735485870784
20.236336479523032,35.41387451572567,27.6092464279665,East,0,199.7589000496881
,9.488721571012789,25.038307454013914,North,0,219.82063015256657
57.9219568941896,36.422971291602835,34.30814578075752,North,0,318.0601310645023
17.67727829392317,10.789620485226312,32.63433674346276,North,0,169.60563206164298
85.66142840923754,67.60633001929779,49.602100276402744,South,0,437.92258726794864
75.85195298352102,72.60017291352932,49.971095461209394,South,0,391.7369081144424
71.94629559509367,63.570948454037996,25.822970131782046,East,1,372.03833856001063
43.20930397751037,18.978287784462534,4.759954348043199,South,1,230.32140280428268
62.73088407024432,58.475355488715785,36.39216494843592,South,1,371.0675388193222
58.40979689127356,43.87293848402602,48.83320391082946,East,0,339.8809915997712
64.984660155482,67.98143330157208,15.916319381451016,South,0,320.11098610324825
8.44443211398891,0.9018919325213757,23.06044429187869,South,0,102.67752882231653
,28.977476353479457,21.238846240772798,East,1,268.8741587220823
4.161417386189248,8.948520886306175,2.570957727846468,North,1,99.32179958060829
49.39908192445189,49.61848445915348,33.61322156117224,East,1,336.3053602197976
32.98612123327853,32.51919668764879,17.66688475342339,East,1,232.85635187442563
14.45241888660469,-4.571417120234095,39.373193731575114,North,0,185.98621052338223
10.340296772255165,14.1695966556994,41.606003764099306,South,1,174.70574737084385
58.7644572177712,39.60670811836153,41.06153932989227,North,1,361.1231520368977
17.05929685368861,16.853163441517953,20.833299901994007,North,0,138.01733260309305
92.51201183767972,64.39786570803716,16.077284112044975,South,1,444.55636729684716
58.106113970039495,53.85341834996421,37.44103898335274,North,0,337.30751789721785
34.686980453483706,21.417944342387422,40.06947169213615,East,1,282.52732004836315
59.091549148141674,37.401470273315205,24.562872319568307,East,1,305.88407541776076
2.28038710296975,9.076530402348283,44.65155097681515,East,0,137.8677653427581
95.85592132414453,83.89397834229037,7.195434803927913,North,0,430.20597537425886
48.23034369429002,34.85602412621754,43.95343898294801,North,0,305.1846688285324
78.27352272502863,81.04428280648497,4.804761648594064,North,1,340.93928906836953
8.272999992243857,2.6255257777098544,7.676276102730695,North,1,127.17800878370781
48.66583308381603,41.68703486095298,26.692000663698018,East,0,274.46304242805337
49.07069943545209,44.399228996920286,3.3759240093707508,South,1,261.4722706969249
93.78264549749828,73.5185893315874,2.640355070005518,North,0,390.2988642047426
57.17280523760754,53.3082473859657,0.025937208285276014,East,0,270.7243877185484
47.348940105695384,34.91207561819383,21.815832984713158,North,0,275.9254641986806
26.69756630918936,18.57654814064886,38.73119406461149,North,0,200.97424101321116
33.15689973425522,41.80979117215035,1.7419175139957832,North,0,165.24972414337523
52.06724024715378,33.851293684956374,32.61288032329277,South,0,274.29652390932563
43.89114603050467,13.179670816634069,41.156365870809324,East,0,291.53055326770715
,17.94639673994703,8.400042428893556,North,0,61.045981514485284
82.62919241943578,95.72809308259043,7.3431867410702125,East,1,378.4746794190797
89.61607718397667,72.12097295188686,43.0400486810268,East,0,470.6598349961739
14.024908899861078,-7.447207841319935,41.15623049750474,East,1,184.19264476589896
55.40361435390494,43.98823243885976,26.947088313209346,North,0,291.90705092189825
10.857574113544356,6.36670849810601,40.95999396469902,North,0,133.8034245197507
67.22400930398116,55.24116949816141,4.6378038712247385,East,0,298.90077177474524
28.123378383900832,12.770991207097225,19.72407589693772,North,0,181.7701335970519
65.94226346919018,61.84653537357642,36.88987780531864,South,0,357.2959587021138
72.69946142868827,67.03961596724588,12.872597966198168,East,0,335.7603084010625
76.8647491917657,50.39098061480777,37.616445721677636,North,0,413.73293182356133
10.774094595589656,16.149947723200086,25.208930219540694,East,0,135.65981059996318
91.60118451376078,98.38785665615558,37.51329939741165,East,0,457.5952806636757
23.02139908948808,21.28779255043547,23.233981892866478,East,0,207.1939040472063
3.741255617617978,-0.1931843457097795,18.39521701109088,South,1,103.15871870894499
55.48524693914834,45.742427754200875,10.959460823931616,East,0,269.8706626302784
37.092228386243875,37.68096179799291,10.418967071750751,South,1,208.9627554964193
82.97897431324131,53.22541211118292,37.5745405285698,East,1,458.07570047252017
80.82514720643019,70.34528215523868,5.945517401698025,East,1,404.50808575563764
31.713889282271534,23.052166395302702,4.299117505547256,East,1,186.49704272185153
95.28993950697449,99.47469871048877,8.814568251106508,North,0,419.89487147836786
29.091783814011862,22.986288903860505,8.767325572696095,North,0,171.7203911026348
51.50571292317145,60.45873209589092,41.155381140344986,North,0,304.3337317969661
25.596509056760276,10.719625720426162,19.92533117371062,South,1,177.2989621647752
93.60435700489633,85.4362951221898,49.51942286802412,South,0,466.4668940459821
16.460781758201815,17.18566713238383,6.86056288953062,South,0,125.71949057764388
4.491061939232899,-4.87306983029986,32.67699128468217,North,1,158.86482302749127
43.509706000303794,38.75721124662763,22.43647536006253,East,0,252.05717949701335
99.2375564055837,96.47711131306215,19.6459088348537,East,0,455.9520748992235
89.1677266254914,72.55465058880168,43.754209952704116,North,0,460.3360129416753
74.86080194569492,46.712055162143045,48.779782291419984,East,0,399.9363751979461
,75.54173345990016,43.642947938708936,South,0,445.2113723768152
,66.91873342639326,9.615033951756653,South,1,390.35075521913666
,40.67955124620934,11.039896060446702,North,0,241.70528518949317
31.5929051830793,26.038091708766192,32.803693954753165,East,0,216.81044086559788
77.2012432110988,48.564534569278806,14.454179081909585,East,0,377.04964834805935
66.16612631677611,40.08462397605292,36.73625653902899,East,0,353.5528557848127
,36.58157530952061,28.321032540482232,East,0,271.4444308756902
9.446666806151526,2.8024798235319928,27.545438424520146,East,1,151.5078189448635
74.6789611349026,37.829673546461535,41.42734624193929,North,1,406.82481365738215
26.246051592286467,30.157584219524843,35.52663858713389,South,0,233.90425750719373
93.68131505337793,82.35281534811364,1.3288882498645849,South,0,362.48781352467324
24.097057500568475,13.343750635118361,2.472956857300784,East,0,117.76656416402305
12.275793241148602,-2.733877855606103,30.077922622800784,North,0,161.35471213422238
83.11126721249062,79.0026560937604,24.309603781113776,South,0,371.81253335195885
15.328431662449404,16.522673138686287,13.00923276714957,East,0,138.41834140845697
17.926830815773908,39.063829020248555,20.932804365740083,North,0,155.78804782215917
59.93827915208435,55.14942326652107,37.89551593664303,East,1,369.61157532021764
87.45620408374644,78.21480488380462,41.3305742328965,North,0,429.1042460213185
19.643466571457324,15.027667284653074,28.06115339450221,East,1,196.18390146284435
31.03236729000948,34.54527086851597,19.26847404285515,East,0,216.0066939377756
77.74048382411776,72.33026326298163,13.534838074755351,North,1,364.1727551091134
97.18264260609673,95.12249630083417,26.095923538462674,East,0,453.01710641447113
50.07411862023423,37.34977164082625,15.73748092821905,North,0,252.028788571979
14.389750255125078,7.877212987416693,28.204756852361147,South,1,134.3221381309645
1.3936287708201545,-3.60644725392267,33.832619125481884,South,1,112.21668812354936
22.965602999885526,27.42877976169259,3.303960545969742,East,0,152.93339656176903
13.182221778652103,26.18863291482161,0.05337325113736191,North,0,99.38026387731834
67.76586736128574,53.01258232559988,10.613856942037147,North,0,308.3913618206053
12.183250462853113,6.108025615494233,44.725574885939054,East,0,180.2479240199686
50.6329931620633,46.178816426451796,32.31453816142796,South,0,268.4450030859141
69.42624356428865,56.55469202951634,8.598017596851143,South,1,331.2836955828171
58.11166092209024,58.915448315175595,44.51319809118094,North,0,367.0784675444289
19.97756516600576,-5.536842515085571,23.497797014367,North,0,146.49011601660453
80.41245261822627,60.083534256323375,23.804587833933034,East,0,395.48784707973084
71.54071296158017,52.985442677728685,46.77709719213276,North,0,386.02752043024014
73.89840039155418,39.610080208959594,2.974334609167001,North,0,317.1160338295314
13.105775155731326,1.503524438683586,10.758913731435927,East,0,143.54298040231555
12.375380365034461,1.36751215182003,29.28856625773612,North,0,150.6342856532168
92.75625510065076,76.83177029036484,9.774325479100204,East,0,384.2284692475
39.75781938249406,44.92380539172259,33.97635046044789,North,1,287.65429002035285
30.094869178093976,23.130032289472858,10.70461446683601,East,0,203.62985970457711
48.85840453515333,31.221506652168795,4.957848529940717,East,1,255.5578326424968
66.28642127635824,55.773912672769214,10.349257982041987,East,0,331.56669088017406
95.56232570469699,91.71971306340593,21.136701713603113,North,0,429.35362875393974
28.6446226882055,14.588341123825627,8.806914958653994,South,0,127.52632269691351
,69.50296765230782,6.734601246167365,East,0,402.92999873159346
2.4859491386256316,7.698546360574022,43.014094310947044,North,0,112.88252937239899
55.51980423268247,44.976472440472094,16.019860179865393,North,0,275.3907928951738
63.39751116810851,60.36273139998698,18.03793432591268,North,0,334.8243171642661
10.58974037507533,26.594434202583184,2.763520475061382,East,0,72.64746816958788
14.033959706391263,18.94550223132824,17.86848117510271,East,0,125.35223635259257
41.91143193163038,25.273936001479417,13.240358866078983,South,0,190.10571246347547
96.62319121431817,82.00886602428777,30.524253367089425,East,0,462.1925030630586
59.604255323437286,48.55671688129012,10.269514883620335,South,0,263.0113504814678
93.30232216002112,67.14806459497663,44.418272653142026,South,0,468.0813997106529
80.43609156129708,52.73589834841563,46.483331045977756,South,0,416.7486629894939
46.73816015552915,46.58492648494639,4.99155285883951,South,0,224.26846507710655
78.47634492521874,63.195369364256145,5.370147814428861,North,1,364.57270922395827
1.7836783976987736,-8.706676178429339,5.766321905549399,East,0,75.63225886818273
10.914399676573494,8.315450355854146,30.978462815515602,East,0,139.9153018811897
82.94286148827364,81.78162083852561,6.098448210481145,North,1,400.1433292639537
79.68170883251618,44.92207405391952,42.619115896513314,South,0,372.4762500893475
23.26407419664337,4.808076168113601,37.71357574689462,North,1,227.2641667662594
53.07695905990535,35.88655078196687,40.990442911901205,East,1,357.3644791558852
60.60158207000109,66.12313342670421,26.303026344301045,East,0,335.49504578841885
86.77389537760112,76.58368090015392,49.83386057595767,East,0,461.0260588106947
60.31071573387257,176.81184233521185,2.2087551472080635,North,0,282.4433386272138
41.25715692736803,23.666974197000517,20.063248209305666,North,1,207.04746049131808
37.41840434071827,20.610284936905266,16.196833446881808,North,0,213.73220984042027
42.58820863735099,40.67811450897544,47.43227493563205,North,0,290.2991098105515
65.19310255799742,55.99688048365227,28.843047924879645,North,0,337.7744329963463
86.7490631752325,79.22409188758888,40.30954827223626,North,0,450.36422268803113
45.38968820762997,36.704525067200954,8.517059682925943,East,1,255.80843840381218
24.783956295135813,23.847800115411708,48.93170719502194,North,0,212.2065303034126
23.666236299758115,21.697491703845486,24.93197734381576,North,0,179.33722116763644
74.60142802434464,71.1888877115422,24.68360381353229,East,1,397.76283265924445
81.65687634239104,77.47842771047709,48.54423642728689,South,0,424.1448523937215
10.527807985412496,-7.250083156317077,19.03661806085725,East,0,124.75864699398052
6.655885695517815,-16.815182712218412,19.87625122774965,South,1,119.25903075327547
59.443366375645176,60.54431539581347,29.23763514024683,East,1,334.82815505690337
14.617324419269828,24.301976688998717,6.402630527389347,South,1,128.08666827793635
82.46641904563413,59.89022599365563,16.054281320592743,South,0,377.0843057991976
31.033467392407445,7.780093218090045,9.660416122256526,East,0,152.56671883075268
14.387193297114266,13.219462512619135,5.16417395535248,South,0,99.6389631384105
92.09704724874503,87.59087242493857,43.307230316551006,North,1,477.67832444864956
16.553172273527817,32.04614165684179,29.466558306373802,South,0,151.4723712880862
28.472008233793556,29.364182719739034,17.93363957639556,North,0,174.5009563973046
15.361339519205863,9.339971625468035,20.43346886833564,East,0,146.06325550169026
11.549006366535497,0.8853491957065458,21.57595018436773,North,0,153.85503951903235
2.1148016336440034,1.912094305303947,31.657459107235468,North,0,95.74038335567843
5.539540916426011,1.7159627401095454,46.33846957444966,North,0,134.449607499445
17.464147093585268,4.693845972259316,46.63898098284913,East,0,180.6533409022784
5.338193262717539,25.025020781942775,19.57459897653317,North,1,160.74028128884873
59.11438161109712,68.09890839015387,16.463122979888478,South,1,300.91400113156766
68.07145267995064,69.22122161351233,22.552325009262752,East,0,350.64885849405607
39.36304568320283,24.25008485263113,28.396711521424628,North,0,233.15912523453534
31.79910969520494,35.579436483896984,23.090895572487412,East,1,224.94413812103525
50.45262370222301,49.28099424186857,32.937670490835046,North,0,291.84944015233447
87.50049422346086,78.80087633198225,27.71995116898818,North,0,456.171585871293
85.1131626822206,84.84284095032528,16.035777334703806,South,0,399.52900407534923
4.347506201279194,10.049091699700089,17.28654028813163,East,0,95.25827094569631
18.14984095965241,22.8275071787479,18.929639377986547,North,0,163.28020708656274
23.6744871104396,26.49237687759576,4.731988412469434,South,0,120.04928474465393
24.938757583221182,24.605858025759062,8.303131620698656,North,0,130.4070756137516
57.12326517427727,30.71866410099385,36.15569010726931,South,0,313.5266865662384
41.62624257031923,36.21851695887692,19.454835576104003,South,0,238.73333144110046
4.925411992759399,-1.3753193946457634,10.726948628007182,South,1,105.07294997563861
,18.95879219266338,28.133620528742863,South,1,227.6284586168382
52.37529487176372,61.3371668340074,37.776977123671365,North,0,313.76644981922624
10.167190290371597,25.93206515567289,12.871118117268571,South,0,114.91553742298082
83.34585537885597,84.43618307498369,41.339494096187224,South,0,424.2083586831896
5.196186646510426,6.968892818092608,46.37524298125248,South,0,132.68311897467845
92.48418690180621,92.11781007606184,29.869726453692035,North,0,421.48773343868396
9.91131415798755,8.545148840307673,33.44738294957898,South,0,132.90219694708634
84.35749515977527,73.73184365478677,2.628799516152769,South,0,362.7268900562909
90.26531439276171,65.79080352922763,47.27599455109532,North,1,458.87737367791055
97.95706805865927,87.23342089484878,19.62423671324719,North,1,471.9843450441187
80.20258802735935,68.77605910749962,46.1950200272715,South,0,414.1604727173939
77.94775407713288,53.2290697972183,28.948876237512128,East,0,397.40754912144115
64.24832759955477,54.099107341455586,0.23093994216638047,North,0,296.1395263809877
77.8996354578129,196.25218350171866,1.9270999661717858,East,0,333.0393320255166
13.455220841314707,29.412549381563903,34.020940283496095,South,0,129.7462828908078
53.60680359476373,54.507916340683266,28.133400691596655,East,0,299.43305803321635
51.42228701904145,43.82339835709989,1.3266218603037172,South,1,257.1878467509344
,226.14451604528466,37.172998061119266,South,0,405.8951767505576
46.27993655935158,39.780069856490826,42.60726685345909,South,1,289.26826239653224
,30.703467320574568,24.820874121965414,East,0,213.93769070306857
63.95632712371101,43.538606081271496,23.28787201786275,South,0,329.63743278692806
26.646331750084606,63.41658963450786,0.2736554417313741,South,0,143.7159776225182
13.976841095395686,4.4193323645612,39.33248562467996,South,0,164.2824715310922
47.78772740237458,28.116412902786927,16.53580333730527,East,0,269.2592609478337
41.6889368594885,40.54781447604057,43.93818098912698,North,1,311.4178563919631
23.25699405288737,23.681091544286616,18.65302937790265,South,0,151.17344679391474
36.7511810115128,13.3714287461051,28.253895531535278,South,0,207.690044004824
36.63924498262474,29.916511860279755,13.517089409966376,East,0,208.12113534359668
32.74955644125455,37.7941368340656,8.029415629245934,South,0,212.6697084779151
37.946407972692896,42.846684165752166,38.7453951690664,South,0,255.9322393693045
,68.54655279260774,24.82952394231408,East,0,349.44728341810026
29.68764745712853,76.87089722272154,26.824396187612535,South,1,218.078652816795
94.88579267153405,72.20247049111242,48.27079767408677,North,0,461.4601738399766
91.63480195381779,67.05259338716452,48.17899561110768,North,0,486.0474558246314
48.09104283000786,44.32343545301025,42.782106085120176,North,0,293.1448092986395
32.83612050046888,31.70350276905018,9.380464638251679,North,1,215.32845482421553
53.54347898300031,58.38526825160092,29.713634715078996,South,0,305.00597380469065
84.85604887736245,83.12743804917892,43.90737123277687,East,0,455.90787181422263
65.2587340560102,54.14763738229694,18.723196822446887,East,0,329.0205718280801
80.43918279470775,55.9312465868929,5.055308296779248,North,0,344.6325944435542
53.27222760657402,42.09032749547894,40.54814511199609,South,0,298.6563368370627
63.291762926762075,55.97031043585301,24.08817756810858,North,0,315.2270388722481
28.815561418246173,22.472394751615205,28.219634017958928,East,0,205.49908369997587
73.48931623102908,56.68697771559816,49.10721481589222,North,0,424.0961430704622
20.240459312571836,19.73323856538505,30.360571524703605,South,0,162.65706833711153
69.47981288184982,54.01826353546625,21.24896928330507,North,1,345.80573365886016
86.0719068325894,66.88045997044726,18.49921839235989,South,1,389.4244610028349
13.210283730154393,14.343269513665629,20.88096463270228,South,0,138.53583924264933
61.43797405419198,48.20235214477114,5.919954158933438,East,0,299.4927100293473
9.50957482299346,10.524182489327963,39.73752792087859,North,0,165.62521860930838
72.57156282714269,64.41786863159251,41.88584290935206,East,1,413.9696346158397
8.449321882352024,-4.212366410916526,14.219856728670443,South,0,94.12782598226919
93.5939822700626,74.74247369089909,15.189830920497204,East,0,412.56025889228505
13.740793003780215,26.057443452377807,43.71671281674066,East,0,189.79513193823217
95.88802459090803,69.88402577492896,1.1985177763977728,East,1,436.4880908867624
80.08841760850967,46.90861047752791,26.022872188361383,North,0,389.6925767088314
59.36820044663541,31.84451884721498,23.18378573407505,North,0,282.9026674849139
78.26241046295469,66.81414835927818,34.506338478922984,North,1,403.1253001295268
79.51148389830858,67.89393409388929,8.169585007472724,North,0,354.71950082718416
,79.23619178522186,33.416537039757685,South,1,483.3885082857631
25.338335383918718,33.67948336561592,18.836700393743822,East,0,161.09499815305185
59.00758953583092,23.428106774426897,30.9357389084821,East,0,318.3976640306978
9.504919756440122,12.038520537282341,2.004750493638796,South,1,74.40290440420218
61.61657000241213,67.98846652008604,23.086359859225468,South,0,298.2077401114845
17.12913040927888,3.281953198969907,26.112544699118605,East,0,155.99034809662726
56.495061147244186,44.22273685725861,10.71632014274933,East,0,273.8773152052062
,41.127674520591015,6.981182708956036,North,0,258.30079153236017
46.598515298122734,30.66527754262904,9.42371515061507,South,0,216.51868090205997
52.26317755131228,41.161080868385035,17.207053903167402,East,0,268.7665721246345
76.3923390006588,79.20834098740501,4.840507465248573,North,0,320.83570796044575
79.92447165120666,86.30966765840085,47.36598978648022,South,0,430.8699689165678
49.215321557542914,38.47363107351,20.249703074790865,East,0,282.46839256274905
59.95934415226123,70.01604467006675,40.44848012533745,East,0,370.3328024982168
93.12362356901018,79.5108448035049,48.720856155442334,East,0,460.33754145842005
11.97335885011228,27.71426528960625,4.036764000136955,East,0,121.92182845417122
11.71035659001105,9.020816604974476,32.5834733967497,North,1,180.77348434177594
8.770901191076842,8.765844272876759,43.570454337060696,North,0,145.40859272799977
65.78632850405278,59.5731239548732,31.711721698336415,South,0,332.5215109701429
41.860830079037946,67.3702423608576,21.451306067870636,South,0,239.50812867586194
77.43214161418433,74.33017612050458,21.553817881896915,South,1,406.37707329158053
67.12314133085926,49.982024831715734,1.7949443003679455,South,0,306.8834049704584
33.36377583282382,38.04918816065883,26.730037564463764,South,0,183.93739846144743
89.83665473615358,72.74283115488711,49.67714983934237,East,0,508.6764855298711
76.25321470706523,59.91773067199335,47.93537629859671,North,0,396.5244439187797
27.053494091017573,32.08148357628605,2.0199614421081593,North,1,190.9579528901053
36.4192017772054,31.26717738833612,35.28985018147441,North,1,280.25423442083525
31.44399802042629,29.513157462480404,15.08824333484654,North,0,177.60085699670103
15.761164862499966,13.536842351777896,45.14945767030684,East,0,203.87218945002763
14.778337254219165,15.927417932140637,2.255737285463927,South,0,92.70170912941576
93.61274633757441,83.82049336129974,46.79370510055403,North,0,484.0146542113711
43.79040371987533,17.852173834839874,41.87378718938884,East,1,305.88828029763033
38.331982277740984,39.24791162217517,5.8752191126300755,South,0,205.80678578314658
,52.20309103927412,2.99121686586496,North,0,316.11615580214584
55.29930652528999,32.58141919090238,41.7353832163468,North,0,315.85406922440876
93.61399868384622,78.98778644268246,7.787883548728969,North,1,439.517842893219
78.03014939093921,67.16543701544288,26.744907648793525,South,0,375.1259697994343
47.93695641245404,33.81135130486312,45.78724289393548,North,0,313.69817429618166
37.635947348082624,40.300873822549974,28.372405677466165,North,0,231.68699856069955
98.6631544924322,211.32578896457488,19.861665073641205,North,0,421.0151146147893
71.77602360036434,56.9401825725841,22.25080274269961,South,0,324.68897959552675
95.11946600038411,75.00280475099648,3.155858535193551,North,1,408.251918154867
11.847857721704136,9.604806360055122,48.43761606807994,East,1,219.6962458418184
85.05336791907825,75.0840055776889,15.532709254054138,North,1,422.3114175416031
