x1,x2,x3,x4,y
87.46575249307091,17.30331823688178,Medium,69.90543965766292,246.13963658926332
10.625691747807164,7.536897349291721,Medium,8.497997991146587,68.27329417147237
55.967257231980916,43.912506931477395,High,44.89107868751067,140.6042931470622
47.56699028339011,41.58054541085349,High,38.107952242171535,123.31057396953383
29.98970294236572,49.987295297875875,Low,23.95470092068397,65.66268434973321
20.787883060031454,49.84865766832574,Low,16.70747631909,42.01286246410397
40.385365426326516,29.994426752118237,Medium,32.023438078998204,113.74580322698503
94.86187335212672,,High,76.0043752517386,242.4203397032832
,47.51445784470926,High,31.096639727616573,92.85278983680952
56.691155956902946,43.23413258048352,High,45.316680671382045,142.2664073458724
73.27170630056601,16.130664578443895,Low,58.505398050990195,214.41104666170295
42.726664214136456,25.27448608895421,High,34.05186322373707,131.1571817329475
97.46038744488646,10.812173681817274,Medium,78.08439263464703,281.0710317238584
96.62025654479001,47.93229622664251,High,77.24943511570083,235.8360028279688
32.66040662428277,32.2778585502896,Medium,26.162975687599292,93.36218896857955
54.75236553031469,15.288926247655823,Medium,43.79720036636384,169.7308338152454
37.07904788350927,35.22653079826355,Low,29.710942389529727,99.81599984653752
35.63564449397208,32.81577082060531,High,28.51619778428369,102.57616908353093
13.319825261907951,21.11732231147782,High,10.527560987107504,60.97346457572569
64.86079005819072,10.110091648983307,High,51.988258728497286,202.2349668536146
55.24111209059753,35.22079380167598,Low,44.1435140141619,146.4861080983265
14.633087612499041,28.413846540670697,Low,11.55081190013326,52.36515503383499
,39.754327628103766,Medium,28.019733908939433,90.4097937434201
91.74392973699884,28.407357550039702,Medium,73.5452197686625,244.3835031046473
31.560570160027517,43.34816751433431,Medium,25.333478302233363,76.4461660825442
23.04053848821008,29.83580774485185,High,18.397565577127278,75.52075828453074
54.05074842498067,30.242208719092382,Low,43.205672969552694,148.46338744744904
98.70854086995406,,Medium,78.93466919084152,245.15902148256788
31.784974436035036,23.156728979557865,Medium,,101.27472512900354
70.49219926652907,11.030685280278833,Medium,56.431952958446416,213.21836055573996
78.54576537958458,6.295220434100254,High,62.87961646838677,242.74273975991423
31.38737895931597,38.98117650531285,High,25.212931512855963,83.27266985898147
75.53947137506736,32.91392981090591,Low,60.45545601595654,197.59115385260054
43.10048194473279,36.68358956446506,High,34.454481341204165,115.2052410699038
66.90752475342215,14.583387267900983,Medium,53.50638481782922,201.03133126550136
67.01767396848052,11.13671640140464,High,53.606979048843016,206.62826709362326
,5.654509955054687,Medium,,191.32209125642328
18.12607930489675,20.776440146296864,High,14.573626398281098,72.81922248802825
85.17722460303142,31.54629590845849,Medium,68.14697427100587,225.27205772062538
38.870205847456226,22.650982029487956,Low,31.16942868568654,121.53644613582289
26.786665935986882,123.43185745533903,High,21.421261090778646,92.34911193884496
13.669762739928753,45.68714125221868,Medium,10.943673710974613,31.411340923795862
63.18036488694176,20.671496016048515,Medium,50.344471841100194,184.35348322868933
70.98079256580542,28.129527012191485,Medium,56.87626682011459,194.72061152569523
11.492904603507053,40.26438557335144,,9.228972530395444,31.00752576994709
56.088375246935286,22.844425204457156,Low,44.970501208534195,163.58598894815628
30.384619767814417,32.993901510254304,High,24.018070276432166,88.81768189090234
68.06555113685049,43.80636689360353,High,54.66127837995847,169.7780386863797
,47.72842806459389,High,20.540423925543866,59.95495839119947
72.18439642922193,11.618306641806708,Medium,57.8583354250513,216.34883848036185
44.806181167048365,46.69644313226725,High,35.74095434092614,108.52649310957294
94.30569898630611,27.14523318857922,Medium,75.50583657955116,253.88635508692693
22.376884973139394,16.620997473453127,Medium,17.796166422194148,86.95232067327525
40.695971594523265,25.661109030721757,Medium,32.494400379549035,121.03500503573389
20.212616911653015,49.101465887846466,Low,,43.087313294772045
93.22242564507064,27.16781422967913,High,74.55887227598018,252.31299792292816
88.9605418042883,19.793822462937868,High,71.19017673074862,251.4551080959156
33.21474649436401,33.50303844425266,Low,26.658803968560083,92.11639778220403
69.39856414307611,15.806552845018688,Medium,,202.6620103265948
83.54999801810942,8.413849764889877,Medium,66.85504030500189,248.695694641563
59.96807304395161,10.799587485979215,Medium,48.01095453540792,186.83893011832066
57.66855205204058,10.762062753099759,High,46.3751832001563,185.77035456962386
31.76670618104065,,Low,,115.8448316874925
18.379249102530927,11.247222769223455,Low,14.723509186696239,81.42726860892996
90.74941821579941,33.83936351614466,Medium,72.70460001224029,238.12040188645915
91.03762514469975,13.184603797961516,High,72.9406527090556,265.9935719997209
66.97913115459411,20.555027749573846,Medium,53.702007954231334,193.3638922904653
40.51268119438306,,Medium,32.47401797770937,96.62864475218318
41.428861715139476,26.328273811829256,High,33.02878888083853,124.0187864769301
75.33601109832155,35.04009823344622,Low,60.43215203188735,195.91970308959736
90.73992339573194,12.754394204073343,,72.47730417728367,265.633284064146
89.83777818386056,13.653005846390185,Low,71.90048609361236,260.09542474991775
80.18879912718614,6.839087731991549,Medium,64.07561171674699,243.8083360678477
67.78284815388591,12.602077838247403,High,54.219864688449434,206.8457775570316
17.572596849554394,17.536565256438138,Medium,14.090953720673863,71.76799638287122
24.54658426851524,12.965471792453606,Low,19.66940313635722,95.94878076725497
90.86987696743714,8.991614019067502,Low,72.73809364937324,264.616316230149
,10.428614199527036,Low,51.82426342239634,199.2553690981601
10.827734645496669,25.73504456147266,Medium,8.707541146548733,46.039680553675815
19.132438857942887,14.285017328260663,Medium,15.281535422825247,80.22303984907617
69.71515921972502,21.392143747163395,Low,55.868536092608856,197.0226224854497
10.455542546159682,27.65377718846856,High,8.48338108582021,46.46792384580665
24.472724627574877,36.067767288321434,Medium,19.455418920546204,67.36778998328955
59.38604104299275,6.769046292849453,High,47.56857284137919,192.17233022035222
72.27056779234239,40.97346795090692,Low,57.886571508105,178.63599572648602
68.67651335523405,33.255517527090845,Low,54.91145433385124,181.7571474505255
30.18423785145038,8.679156437699236,High,24.284960962491468,119.81785850005662
74.09612992127823,44.31103808480498,Low,59.26189837831934,183.72833831597748
31.352417874712007,46.43925802393159,Low,25.09449194511676,72.19683880147582
39.285972834334096,7.748508193468869,High,31.411471085038894,141.3145101933108
77.18422646062217,17.459494166624168,Medium,61.74893907325588,222.47794740768146
68.46696091424931,41.279057590687756,,54.66394122270993,170.63414773760965
86.43010694447601,,High,69.00008046732138,222.97103598029196
69.18516030703091,13.30344587103698,Medium,55.507578751947236,207.7648460007176
61.147774300192445,14.420719550151963,High,48.83352330532213,189.79150551418306
18.430729104528325,21.67124462561219,Low,14.64544404867703,69.97117513410623
43.09442227534902,26.80353433359596,Low,34.260198808918844,125.36814073788044
33.86821309135529,32.82146471886332,Low,27.030674298315283,94.40679247899568
31.95906790411752,21.601113780639757,Medium,25.43494534395327,103.14945286948624
,25.814062225991655,Low,78.22096145818972,262.72402125620874
45.378795220008435,38.63619221601905,Low,36.40401788494101,117.45092289761443
90.2841899659402,6.650744130076905,Medium,72.15853693823439,268.64316658499143
66.80247633975367,16.359662495480933,Low,53.66722465233737,196.5714169041267
81.53301731874836,37.10073136480486,High,65.32459040369785,213.8043542280646
55.23733837946729,45.28430769592397,Medium,44.15738756522297,133.4810531125169
61.92134961637232,,High,,174.1514248723364
54.32659244369775,28.945106836939203,High,43.69036821221727,153.3351412257695
27.571868901824004,,High,21.918537874782846,107.71814338193917
75.02069037353547,25.13355650705546,Medium,59.85201242413269,208.27550352173316
35.26951261967702,28.967776990476043,Medium,28.317867138942585,104.14929305771372
12.188436978830845,15.911172663562835,Low,9.994724823698604,61.0963576936835
,17.115945392722143,High,54.61243258716714,202.75912282507107
25.939961146634403,21.97778733970802,Medium,20.808359829312757,88.99249727664048
94.64127259176229,5.903203899997687,Medium,75.77249350757636,277.956790942522
95.85357193023286,19.493562451243022,Low,,265.7126022067443
92.33779511984037,,Medium,73.94612895485098,264.2205601014094
43.31428302299,19.73738084800616,Medium,34.67954556078894,133.34656111669838
11.391095487598069,10.389295931866304,,9.123296500473643,66.30414153292224
93.54867063289528,45.07372763329527,Medium,74.83267719352628,228.42662161766046
48.53657334855829,,High,38.75386221995997,136.75387086191066
96.99893371393026,35.55960436150203,High,77.57107946345754,252.7901675687257
96.72579793803276,40.51270573733022,Low,77.21134266900667,241.58411614438012
86.7708509920624,,High,69.40684683097045,238.17598809244407
36.50040028626271,8.911412963934065,Low,29.101461118295077,129.82271358213785
44.658795574173276,29.16979438183465,Medium,35.61667752761704,125.8329832402172
86.60230043651713,31.407850310939562,Low,69.29982976432906,229.01689991539632
38.522980464064986,38.54477633829485,Low,30.957584599886452,101.20235690363735
25.254347201748324,24.42467958033557,Low,20.29530942199889,82.81043068898973
60.11211362125152,10.74111362580037,Medium,47.9326408366389,187.4526275520163
94.25392967447029,17.769915760942602,Low,75.3041809259192,264.73974177337516
72.64268170074757,21.33870333793858,Medium,58.20822247939688,206.69336585360577
61.30550530804285,34.06627585992206,Medium,48.946155507080455,162.56067379347786
18.74588443936917,30.685023710101035,Medium,14.974244236495634,59.67565480721837
65.35065040292528,21.024352665403082,Low,52.335525532242684,187.31981258818078
99.10484650938369,49.39318619568409,Low,79.1870427620206,238.5764367216847
22.60756137128716,32.25986687105993,Low,18.096586647644326,66.73492417096038
56.64966871273631,15.675205628119752,Medium,45.18633242069723,169.89257454460244
88.96357647351599,9.580211267918168,Medium,71.11072441441766,261.3492474664459
76.6691755978784,11.87866126329494,Low,61.36731867171697,228.32248031982826
72.73141668957412,16.068097777302867,High,58.02583397830613,213.18389195563003
73.22356755883983,12.230661796680005,High,58.62290152086791,220.37239403637363
42.35420360977797,66.9775804115438,,33.88139910792971,140.43004398667964
,17.82928259122312,High,29.193861782485236,124.72052131975495
82.84250399306623,12.801811788263967,High,66.29639460785945,244.76487954442422
82.91020552112627,45.354444108189135,High,66.4645784598984,205.12217793175958
88.03650867220934,8.6105185547739,High,70.44172938803227,262.5757529736898
92.19164973008242,28.60301253066146,High,73.71037922995342,250.5303857075605
56.020815897484404,23.467857214534767,Low,44.82888246829075,161.24464690714476
55.136466521847964,49.20703776088729,Medium,44.16350302038201,127.99352898490491
81.84656610700976,10.041750597562356,Medium,65.48213889264038,242.08357102826756
68.49675376999886,22.903501957058374,Medium,54.80146218511948,192.80435346826837
73.17701895319331,48.6261694973916,High,58.471415993773974,177.71381430210812
81.6213402492491,43.94782066522911,Low,65.23078210764419,202.94064428331737
,41.7682431927176,Low,71.9401240836848,225.45238935080732
40.41956411663823,16.605627217022292,High,32.510608967629274,133.86980412904254
43.802465737594964,,Medium,34.917586266536844,143.9864233560083
18.45837458567821,35.08894489659939,Low,14.69740914876298,52.4760117795796
62.045212689655656,46.82191951074136,Low,49.56432942516761,149.80983808839667
13.234804641706788,30.05433018562684,Medium,10.677336151059874,46.94397818450195
,30.722571026145495,Medium,41.493562337707935,142.7119889348383
58.838017123681894,17.59905921471279,High,47.19518790621289,182.16927931939424
35.7887126915456,39.62718199363716,Low,28.56362109081209,92.21791624486508
63.174993451210966,13.416968685088552,High,50.56789417719116,194.08533015582597
12.745022494514448,19.565565638190968,Low,10.112483290285583,57.95751987425141
13.361336987429297,24.144639737738753,Medium,10.903584502720777,55.578220492483496
84.03405045936924,27.842467040800475,Medium,67.10848052559244,226.7874361100003
42.41715772701366,15.908437958678611,Medium,33.964708252633635,135.51449078880245
21.435446138669633,10.167657113264159,High,17.211734599028915,95.3066557453323
57.001893404932396,32.47790190987347,High,45.64289463369107,155.86310713494385
79.29941977887498,17.98837489581151,High,63.421007057212215,231.53579734843117
29.423892474715885,31.155719964017553,High,23.526131909799364,90.25291529568331
66.06014282371002,11.946322187339103,Low,52.852495406165936,200.36744853880938
17.68127184943912,26.651304583466786,Medium,14.130317279388448,63.50263048517277
14.651354905174692,28.966524464821365,,11.817471835819246,54.936413415678494
57.82191684113332,7.332059157009211,Low,46.478585773065795,186.60909478954449
58.657160944909585,100.73596259363214,Low,46.86997957742689,172.95100415709672
67.3686911348386,11.04866046225384,Low,53.757972609912976,204.31697862740103
75.34822003503955,7.851873671274548,Low,60.26974782319651,228.30475184975197
97.82668715162812,49.54821045754753,High,78.51932065506794,239.13882614759444
56.46703134710758,19.505923023862536,Medium,45.0932576208891,167.42569540702738
39.06608256471213,41.44435006345857,Low,31.416777732314113,97.52833787238806
81.56675752918333,16.458829464369373,Medium,65.42117610475431,233.21117588636574
34.374902613586684,35.66762250007682,High,27.444563266698548,96.559708599468
49.507427863507246,39.210253695035895,Low,39.66284059872433,128.7787901439682
17.061074320803936,31.803743327352993,High,13.811699118956003,56.42066089493198
12.281566907391177,26.220928484757128,High,9.787340751814193,52.26302254344215
96.63835732101326,23.532841136627084,Medium,77.29032782080037,264.76870449399604
85.23821084609853,20.69907199443479,Medium,68.13240058548396,238.17699933067888
72.63767854843282,46.828811491152166,Medium,58.00866716567697,175.85199437794918
46.80576499728429,42.377873350447814,High,37.37968424332084,118.09857094452647
25.596488806376122,48.426210979993066,Low,20.354797018424673,56.30807593715628
24.079333840397744,10.593375056849514,High,19.266875419144117,100.2991402677704
32.52186083481358,37.889036384163994,High,25.940491344745002,89.82353842171702
59.43039982355084,47.225320556946706,Low,47.567698450019755,143.0930009421058
74.31363304300561,13.155487977454706,Low,59.29531686978412,222.587060676587
69.41776390459582,,Low,55.5672991468981,214.53324449689714
35.19405072513486,38.35042921805266,Low,28.23859347626878,92.29040806775612
95.93787525968747,154.25645046548019,Medium,76.55092664349284,253.01752433908075
76.41072250261917,,Medium,61.1659836590801,189.2148860187905
59.891864726026064,11.289756948183028,High,48.03625868006819,189.5204373207072
65.05486716109169,40.787029033695056,Medium,51.92292962700424,163.39733165215614
47.764005618501095,14.073229402148504,Medium,38.37846173348464,152.69059973994416
32.29578905510417,12.364517428956702,High,25.878533145019944,120.21964925862035
42.03754107861354,12.391960906894681,Low,33.55953167731499,139.21695704298062
78.20614994179321,41.6558624104122,Medium,62.559343045668804,196.66821852311747
11.295413976678027,34.933874931329,High,9.092163872594595,40.635000091440126
20.446537645622463,28.53794411461037,High,16.36483065563921,69.75274264953264
14.140237781957747,21.147371785557613,Medium,11.366065824810835,57.851893413216644
13.665592208707313,44.47402433658987,High,10.840406407657914,33.187329330766005
86.99145256099065,22.66002983401859,Low,69.61009813119612,241.5835901482154
73.32920734420213,41.746974776220966,Medium,58.52199442567121,183.2037805667413
52.67564461785927,24.76107088565983,Medium,42.12939308815255,150.97652424956146
18.805074458590134,21.96249932412084,Medium,14.953668802725629,70.15291203630211
54.24542876051491,,Low,43.32279001415296,155.46948350163308
52.61245937025091,18.562004337386394,Medium,42.21357681372177,159.80347678896496
25.58816829190137,38.6424221079313,Medium,20.579665645580526,67.36058210106617
49.04664843141757,,Medium,39.29823255722478,139.10289560173536
45.86542609576361,15.44957128160678,High,36.583109600143636,148.73232155243707
65.42650882469948,45.48085579735558,Low,52.30956621479011,158.0668349204235
67.15842857808795,22.275104961794515,Low,53.84805263246828,192.7813211805359
14.077360879484006,29.459878750129487,Medium,11.276060394951196,49.519227229343294
43.71513531638241,45.79124499340461,Low,35.2040412071041,105.55550281969597
66.32739241428128,33.090709816129646,Low,53.10124571536446,177.63094530827007
55.28226327220789,10.260411831876382,Low,44.24501552941532,176.891474880416
87.08408570694901,47.29244556260638,Low,69.63635691913896,210.5276592795268
69.28242684570506,33.2468623882138,Medium,55.43929556704228,183.71356233874272
24.664098437328672,20.070752659568875,Medium,19.716031766224884,87.55114729544812
16.351187266038686,11.267243269852425,Medium,13.151760680499809,76.45357438054369
67.8177350385684,40.73113351716332,Low,54.34985826253418,170.9913366575466
12.386017948745963,32.90327401678311,High,9.830215412945977,43.30207626056537
62.7198023146117,29.00574913893447,,50.04271855633358,173.18028620826942
94.62072172824618,,Low,75.51295684528661,231.81698753856537
61.792676008829105,40.486874505103884,High,49.48493993975454,159.09860027182094
44.935293358586975,59.126847939869016,,35.8378980262522,148.43107776244503
67.89593965981179,19.02749305079967,High,54.101462668554184,199.64795251486578
51.2427601442365,,Medium,41.0330659758423,159.27518061208536
59.105511038434145,38.47758316577046,Low,47.5337087824906,151.1157741405383
94.73183278988726,6.508959563110072,High,75.78485914075581,282.8901277964433
44.74923740206968,,Low,35.88323899910091,123.75307084187638
96.50715074415228,39.31064085833108,Low,77.2139035311766,244.22148740992986
91.48155777604573,,Medium,,227.29747905403818
27.62120213103668,20.393678692215836,High,22.18886935312812,96.58025957232712
16.24251707876489,41.95657871024058,High,12.964986208593048,42.58065327409868
19.070020123968398,9.978428162984326,Medium,15.282755330581908,86.21484436399872
11.639964308639476,43.090353128053316,Low,9.344141227531182,27.571068799874304
18.499866468033556,10.73698980493921,Medium,14.73308412906254,83.7159085034304
71.47060960747211,22.877928075216527,High,57.275691920931344,204.7121974585681
16.40697836142061,,Medium,13.108086713466948,42.59821762001741
38.70780672643852,11.746284230694819,Medium,30.890670865201532,133.78367558121874
86.03877798725091,15.316312785468867,Low,68.88467337415777,247.12718828249314
12.094474216224327,37.501365577687984,High,9.58573257480036,37.9932891927167
83.30216343300422,37.401644144573346,Low,66.6445488621403,214.04600931022526
35.36692972960599,33.85164347983838,Medium,28.292631884020377,99.69523408310415
20.634834485949064,36.2276800010195,Low,16.61645714534241,57.98123646726668
72.70634488277355,29.42259995064183,Medium,58.21254572950684,195.48421296149306
66.60485621018955,16.330957650812874,Medium,53.281382272277135,198.02207201378542
88.97248121743476,20.556319707676373,Low,71.25976160386784,247.64323823042164
76.15639394234972,13.171897256064154,High,61.06413590878151,225.41203860258327
82.31328373463637,45.88027526001328,Low,65.9064080183443,201.5743007017254
35.38311153141758,31.25263076447542,Medium,28.307524487118407,100.41929372521952
25.969558940175055,23.038313754363795,High,20.64446352890503,90.18738756289693
77.55532764767725,25.79026116398597,Medium,61.937750751834265,213.27198605297897
82.61512653405376,47.62775028253169,Low,66.06157875680753,199.57501567587542
99.1454627800606,11.900813140223608,High,79.25541900383256,287.2921329990222
47.135590922028385,31.380342440755875,Medium,37.689775607324165,129.74708000559406
43.481627721350485,27.76499054980097,Medium,34.7909671695701,125.89918644179114
79.87716646677971,32.51544059455915,Medium,63.95470244885944,210.4148407758944
,,High,32.53080502041137,148.44165711149114
93.76815930432082,44.24557590248682,Low,75.06317760783928,231.9410746618309
87.25714766587106,,Low,69.81216557417787,210.87304320851803
48.609462463751655,30.430993261514402,Low,38.69002331436594,136.0924463617369
77.57839610123476,36.34928707446015,Low,61.968783341605935,199.79088231862067
77.90885866762142,46.512472152978305,High,62.312678178524976,192.76523788376073
