ad_budget,website_traffic,product_quality,customer_service,platform_type,sales
106.62843132129353,1192.2531431010484,3.2276832564387634,4.078505669960274,C,23800.185216685135
182.43763004595766,1502.450248294773,9.445934934709808,10.0,B,33938.03164679081
57.36552353828624,993.1036761273774,7.316552201645166,3.0968776458319924,A,27333.15604281966
87.97275537676965,993.1343514899473,8.575761036833235,6.282481051620733,A,27170.471760078988
153.55471632317924,1241.1968356180942,6.370656460587851,3.7216149761379,C,30460.497760003316
53.47165144340827,976.8689722111044,,2.096966197151146,B,15092.700176779123
24.626182867470668,700.1132110132477,3.876300545417853,3.929611660796332,C,14329.084523894127
65.05277605361593,733.3207297757128,7.798957010602799,9.80699003928043,C,20648.704957760947
40.63204457826084,700.6356038104016,6.012141264296239,8.412296895063918,B,16562.59168323768
186.64255394508888,1421.459856291818,,9.676613154568267,B,29919.847937561422
163.54287211723923,1233.5498289290954,6.441161827190058,5.9028323514109,A,35601.67390142554
130.34671373698046,1328.0482312571894,,2.877889589420028,A,33713.69291666655
175.57751213566635,1694.8063136025805,7.073799813400791,6.383675911789544,A,39571.54253981024
162.69769461083175,1227.0092115012778,4.8829538310456835,5.635018676479687,B,27353.642477739828
45.44831118834681,817.5220199387759,8.582913704460317,8.754856661916929,B,18158.050543697194
179.58620971309577,1409.6470451274074,,2.7846606462739567,C,31719.19529036755
112.47502596397364,1060.1575967500917,6.186541043572609,5.9059290961742255,A,30234.27455339366
163.41362948117188,1327.687691237781,3.0813437793567044,3.200389317551874,B,25940.996457147732
180.25734698546373,1387.7365160584725,3.507128214561912,4.59740741512048,B,29313.46459640072
70.42066024465413,893.136226698977,5.747454894846793,7.898856619102397,B,21204.33442460988
30.909865660258586,570.2902471620978,6.3595718430198644,5.808145034950132,B,13288.820051504168
53.30768088296892,825.6470639499098,7.200143836835126,5.007106281166155,A,25276.893237392822
91.1504798389887,995.2990659805414,5.041638050965123,5.1558102285602825,B,19196.30858632422
165.4228055252737,1381.1516647650362,7.864873202885798,5.675574147247893,A,36415.557447966035
173.53881081870526,1345.555820057887,9.020856780324433,8.280132350696455,A,39334.76122295272
11.320904800926234,493.05241673689443,8.45895692225345,9.136677511521874,A,22064.37619854377
107.0419874897375,1179.377878292647,3.2773317774385,9.642677492031426,B,24103.380517425056
89.30809059826801,1051.3045608053997,,8.29522709004236,C,24228.81545584203
52.200483989438744,669.796032566087,,4.523255165984102,B,14053.512944709391
32.77441979339973,692.1791855152056,4.694315111037692,7.505077648692337,B,13236.530158912872
74.14688256668931,997.974308921406,9.906638152870025,5.500824992443135,B,22636.637943738737
189.15284374337864,1340.012006854018,3.9974688003105925,4.037364976368409,B,29841.567648532127
71.40855708394349,957.9502870472814,6.492217074159493,8.726972635407382,A,27276.126290378306
108.57021813123956,1017.6213486483159,7.327090140226834,2.3074107916986,A,28576.15273422103
143.5736021900838,1358.12665227664,7.917254793808728,9.214095937083389,A,37184.41706185286
79.08962445206586,843.4018357012601,6.9175407844083985,5.691819716997873,A,25908.99239539952
194.63859571698254,1353.9264243636617,,7.0976118144662435,A,36814.92888233676
192.86498603900114,1365.4523306685267,5.285229157707944,10.0,A,40151.2082503397
57.83863620681919,823.8826927368714,6.6239815036929794,9.160941925652292,A,25522.39272857405
104.47721611955323,1105.7913888641206,,10.0,C,23903.746688001393
67.16687886518623,760.8998387459952,5.454388518464265,6.911468678080494,A,23792.104176392248
64.11969393171884,929.2894116777385,3.232421761539566,2.5332163244855197,A,24260.443502295893
17.008519997361233,394.1644525132116,3.5500494800851454,6.147264175561633,A,16400.13554446675
125.8172234561804,1184.0651531713143,5.778462933411173,3.2013520065363332,B,23589.948969429024
105.50901441348368,934.9776353026656,3.9290102783014227,7.899470149771885,A,29335.967434190967
19.780962737497976,530.5749621199798,6.972785937830907,6.097775366501396,A,21227.935968829184
62.94282820495617,851.8733956852287,,7.4418222336668265,B,18840.55414549143
182.5705183336642,1400.8882470010788,8.60410689376358,2.333383204819074,A,36098.642026997535
55.51675922672476,759.1955104394071,4.401051709713671,2.6783361283664258,A,22934.501041201245
37.53002569733239,827.170278441061,4.172378075813488,7.730587104501458,A,22244.239669747734
102.99602445273698,997.2511101472755,,2.576674687989387,A,27581.88801536696
197.27358628101413,1685.287777993395,7.455011746805457,2.570053822122069,A,39217.7111591223
55.99050158718508,672.3829361706039,7.945330085408308,5.242169504697749,A,23577.582178504337
137.70575400711692,1320.958148388977,3.2211030137794943,9.65201118639584,C,27766.909657844502
154.70772691245634,1523.8807324974578,9.55348572370583,7.900066875672056,B,33398.797983343014
55.15113335855594,506.73389345678294,3.3637989855603068,4.826011268016513,B,12520.382877102727
148.3611062362533,1220.358653642936,6.789074347107493,4.372284650301242,A,32857.536059852035
79.87879521665812,1008.5820289532845,7.963423636156415,4.797625837966796,C,22892.511259073803
130.1381078127801,1191.3941466451315,9.096783866222598,8.197228249449456,A,35416.10680012096
130.37064504456998,1261.5760525496921,7.998608524926994,7.290964888563315,A,34730.48741031885
111.79718997420412,1042.4063224522242,8.612096581488544,3.4815645429397435,B,24066.825257073167
27.155056310337578,659.7435842036047,5.3761513477996425,3.392874682672675,A,21909.117883873412
168.70747416195522,1409.209839643704,8.703775796225585,2.7871651977071785,A,35838.34269186825
70.94821234462981,1030.3490152946408,3.560803924692726,7.282421757610705,B,21142.723958222396
45.438516975972306,780.4423445639933,9.263716592423695,8.114981297773888,C,20701.443087265496
17.747276895405143,638.1223423737525,6.833146633076153,4.120371426600032,A,19199.960733656793
122.26965920576595,1123.0578896970167,8.721084389737456,2.1675596882473025,B,23247.254924920053
138.73722875003367,1204.542011236486,6.1662279916281015,2.6573733398114188,C,27060.859444347327
13.15168749629267,520.4272986912551,7.505043866375675,9.742880278760243,A,21590.41036543048
107.29768107686338,1137.4715030081443,6.684818626552793,4.363558219819362,A,30336.503553537917
53.03419728760821,741.1699473834136,8.121126652287323,8.153785182705068,A,26611.605122293156
132.58283017779547,1263.9785488054447,3.571409874214127,6.99730855083411,A,31028.477111027914
43.129621510948375,986.2610141476687,3.4224645879339466,10.0,A,23666.185913421457
141.27817023946852,1381.5649007288798,4.729722638071025,3.645498097564441,C,27498.456525548634
83.4797157971021,920.0156130239207,4.116812760792318,2.9710913452752514,B,18522.304744669033
187.97869785997955,1678.028508889561,9.102484966145411,6.920103744310933,B,36573.167956957666
36.12897938773872,649.7403418699768,,8.197070245102303,A,20970.750417566884
74.80260669954912,666.8393926261778,9.83105679073392,10.0,C,18613.23507547326
31.559969035711923,552.6094723863271,5.358270542397748,6.2424170659932665,C,15170.501403799333
185.69178747292693,1296.8098005779952,4.274825409820895,2.33560978745309,C,30384.439447035453
176.6944771423864,1429.6380061981681,8.527889549997354,9.74791022075507,A,40490.66128671176
59.008909265879566,826.7592064650839,7.610954428506133,8.389713533236597,B,20366.30008664981
135.396968746494,1445.855805578751,6.487370015171972,4.342576293607718,A,34057.780396596405
165.27221803823102,1448.22848406197,6.8875448565634185,9.839762634870805,A,39474.53524710696
115.48815420389785,1108.8927846643746,8.034412447905847,6.815052717090577,A,33272.44665043568
110.63360988764123,1208.0135241240455,4.599183189319091,6.659381265657972,B,22236.970224849352
55.95193527108582,542.3994069100258,9.974337412397194,10.0,B,17483.30634811386
27.68952588312085,680.5661393301925,9.823552135027482,8.4941583047211,A,23422.876674211577
180.4709940111321,1585.0942903276625,7.552279804428558,7.251828858652021,A,40549.368430652794
181.0794308610328,1318.5065202420994,4.396797156504016,7.5619149273240005,A,35503.335907152185
130.2892768819209,1353.8415080353964,7.761597697019039,4.706140047955987,A,34161.18399205198
74.41566029925313,949.905700545222,3.5053888628542307,10.0,A,25868.383712455434
76.34981917640557,870.0894558021345,3.2145675154406423,3.7969248947508154,A,24062.39735223927
147.93157898534548,1389.5575083521544,4.8037802195784955,4.977336190700107,B,26579.314850778752
180.45094939098965,1764.9633645869706,6.238360697175214,10.0,A,40147.03034809758
178.54642061037228,1503.829263964067,9.077907537858664,5.5152399175556175,A,40623.97690341553
158.17635371294853,1399.7564157772572,8.090183488364156,6.903516659956204,A,36455.49808755976
131.98601276931467,1170.7997622864013,,9.544606701957662,C,30256.325724719336
25.986593349059277,540.9449390840509,5.978453341136527,3.9255416946600397,B,12598.125463604292
40.70945567797662,823.5423042141808,5.421544947828741,2.9720110104073445,B,13554.559431066386
180.72529582014505,1391.2590679017337,5.597271340892219,3.5797639188794985,A,35951.10862200035
125.22152133532208,1197.3063158105986,9.913546946152405,9.095399201674155,B,29365.85707485113
11.747439807159633,507.2920253275639,3.2807643398873774,7.166486501241648,A,16586.929230881717
29.2795931445461,718.5153413845705,9.06922047285714,4.287254313913281,B,15298.311270811635
136.0653361305306,1288.398801352352,7.050727860006754,8.527575511748939,C,30593.605658135308
10.96170093078155,684.7941484302464,6.070307934327133,8.890959970907488,B,14991.476007867765
40.55352976932474,661.8424458687165,8.076803622905956,8.772114709522224,C,18470.1335831118
114.25941997965137,1096.0418176528779,6.40668258997292,9.351412269116436,B,24227.238156337615
141.46008756161172,1160.5788356949874,9.113962666571624,4.017928161386893,A,35278.123254046965
133.8726393054941,1182.984324971084,9.30491304807881,8.040335429970227,C,31665.65842486854
52.61116879750636,834.6374875516672,5.952046488114188,5.68431597819312,A,25163.22109166388
145.3140520560318,1390.065920305617,4.937794580645361,8.735988423120492,B,28794.514286241934
55.077326624392015,692.265457532841,7.146452300153536,7.827925417292906,A,23340.63222641564
71.82594265026087,999.395394989114,9.386543419316837,8.211579571997797,A,28629.811683607983
151.83336697242459,1497.7600614049293,,7.249294701448572,A,37022.22280961493
133.4302508189708,1283.4785678911835,,3.419430155757655,A,33965.211038138244
171.3524479938938,1667.6539614733838,7.420921540647644,6.360215351175507,A,41977.81046299037
134.94644953706523,1149.3507685614302,,9.877357916196065,B,28269.84770368666
117.9786346337396,999.5239260881978,3.9209737958908186,9.49910453197695,A,28381.095294685027
27.79820588733757,439.4437025118432,8.01077475277462,2.3453898863760934,A,19823.28133838174
79.86600258129236,1118.78833157581,9.363227644659487,3.318518525835497,B,21658.952223401622
60.38844985952784,910.66035298989,4.257781762091694,3.0538301876364953,A,23390.979186855013
56.35803224202588,803.2990168218877,4.6628032744671435,7.807839279882364,B,17338.425730190407
194.87200540296465,1605.392264874684,9.799765658291477,8.54228263885556,B,38204.47808351109
84.68856768668448,830.7284366009594,4.266838668966429,3.7080909304853753,C,22744.363596844847
179.48884548365152,1780.6788877141025,8.980695653587054,6.046821543614632,B,36487.236955174216
129.91633893947994,1230.046406004167,6.4459449951362435,8.7256242240896,A,33752.90754248508
161.0141476729132,1398.7051875536097,4.730617520822239,7.862412358130005,B,29906.438852241557
105.5010476899865,1167.3477571627686,9.09524930890758,6.337897643934786,A,33340.18980653494
119.61173807900823,1215.5856672429509,6.117136785018658,6.722781523670183,A,32087.2961812232
103.57836182558414,1096.5470729542087,,6.06688437533024,B,25097.309846342443
47.09616768162846,664.1719875955191,5.51463358579836,4.380387610550565,A,21768.993772108654
147.265901899686,1366.5386633045925,7.150655960044492,6.520175942872129,B,29530.464599002367
63.3467488637626,1074.2500583276983,4.14466710809516,7.5110824164007255,C,22534.888046124994
14.62003362197623,741.8605904594666,5.7375707565623255,8.98658332688646,C,17282.154908874796
132.63973622236188,1420.7009444197179,9.785886256347013,7.090330831833985,C,33024.3764957322
43.651029087339296,678.7347788086239,,8.088972296345265,A,21619.3150501372
188.6871310270537,1419.0266422177658,7.597156651789046,8.201432699091459,A,37735.94277964035
191.2464296304916,1536.760932555746,,5.692459795358319,B,31088.14403380919
183.82423414188523,1517.720277255012,8.414311879806204,2.0746529586167464,A,39475.70987917158
80.33015304853444,1073.1188239834532,3.916115625028449,3.973430916172984,B,20480.021013624835
12.936757140484811,368.0564087068882,9.788747315549813,7.811693720904039,B,13152.424155695975
186.3805268916678,1708.6389362394466,6.176526789685475,9.934479610794908,B,37012.320687323285
91.35498818028972,983.4914871621147,,2.7934247966977273,A,26474.822204331427
193.66441561829723,1513.9285575069443,3.5144772313100887,5.211954526890306,A,38748.717141481924
193.08779564695803,1440.530351027049,,8.400567749593275,A,37513.19336563303
172.07179653879842,1247.8120803394988,6.638417639892124,3.6322850770311907,A,34824.223236303915
65.94528949322128,961.4795622881468,5.359022235019005,6.44067959441829,C,21878.76574587551
83.1685684343658,966.2252824516203,8.802183561178266,7.864570368237398,A,30261.93193238165
171.7159675882028,1289.642513766189,6.016212665632642,6.927883602081432,A,35991.88765873064
70.21518097969275,730.7740427406761,4.740999908113409,3.504197876923329,A,22870.811351463963
42.20362187035757,691.8257563721512,7.32001490622821,4.843076549485915,B,14045.531547222039
115.79223986708654,1337.1399023037031,7.947440518198121,8.270334275883178,B,27416.724756119627
187.86940709054838,1502.1307768343836,4.16929335530665,6.433812113056133,A,39198.64566886669
142.24566136824487,1101.973983151174,4.173334514018224,2.041836908343302,A,30828.9028592251
118.31162231697934,1121.224755053073,3.256699988534801,8.08792608022475,A,30866.338429265525
28.46353381644602,623.8226076207326,8.154814105459483,2.2824908395219126,A,20757.96609696136
126.85137307284225,874.0561547476439,7.646631693352636,7.965870261849857,B,23571.784015706427
198.11023151981001,1583.0908893768176,6.322416130248698,3.6198444813218993,B,32304.363055004244
36.615962894939564,673.6756522971262,8.90919314278438,9.664587840955042,A,24986.515640548874
108.48263394910998,1180.199250497715,8.639691070650372,4.943526010416676,A,32534.826824763324
176.70088366631154,1693.7295915581549,7.097480550777265,4.615452930704633,C,35964.74393815306
150.74603737329883,1464.2910090988746,9.07789896359281,3.1911044026595574,A,36657.91829331337
142.43299078910093,1251.1148064734755,4.440888470257377,4.444833723921719,B,23457.67894451477
143.47197595755077,1156.3127587175288,3.783437335784095,9.013206094625605,A,33864.27935266175
78.30331873175348,1239.4714294146274,4.888247280618927,9.970674701017979,A,30049.402012657934
65.78245041025374,868.9096893381342,,4.946476244054787,A,22957.015023482487
163.7786195409176,1402.4539225046003,6.7181866960072245,5.5888850476363405,B,30580.49417170956
163.92154498904435,1398.6734869865436,9.55623984606473,7.776567505621896,C,33541.105104007904
174.7437405302197,1484.8607442083508,3.2754047846795675,9.089566243720597,A,38757.740523399276
183.51570498572954,1492.0131279906393,3.8547693980701876,6.744354673494273,A,38498.77062971024
107.15505578357818,1020.5133659840517,6.165393197984047,5.132205585422635,A,29940.3646046745
105.28809599056792,1013.4614549992766,9.537125122695334,5.30097472678899,A,29444.79957761067
161.67608400368727,1385.2880695943602,,7.564945171974455,A,37641.419640562206
133.4931468477754,1169.001335126713,6.550643660818747,2.0257461088342295,A,31843.898356427155
143.37370667896363,1203.0138928130405,3.2910100133527447,6.9567146996787255,B,24995.80360620201
161.2006071928592,1399.3749668837531,4.0384024067346225,4.843944083530859,A,35281.558996177904
179.1010149453376,1454.458316108854,9.90641086071193,8.353578650216674,A,38973.687850331444
74.2190798017918,1088.6840975397777,9.755830875052318,2.7439251185850573,C,24449.731548087628
81.36076100158937,629.3678085015802,3.0345798665408674,6.705618135587124,A,21674.927610875664
27.85656856976511,784.1919493644034,9.662682497962674,5.84778311908899,C,17746.31950669444
119.87322678927306,1308.8329704407174,7.473839564708502,7.138604207241819,A,32636.865170072455
16.829032021380996,343.75284822861755,9.075428061640155,6.297071889659367,C,13853.321436138162
98.46362344516743,1000.4274176587792,6.183178989437014,6.63987029942505,B,21366.378774151068
113.10248059443956,1077.4907393499225,6.6091722000547515,10.0,C,27346.93305021233
64.44283790437404,685.5342051079188,,6.485280755329367,C,18342.65811978736
122.25831950811204,1079.0827547837112,7.668049802822731,6.8279013327716385,A,30301.364061973745
15.795047488419392,453.60365973040723,3.9775587832941905,7.411743497810898,C,11579.517447650942
17.09615586235074,804.3013104537638,3.209815129108746,8.439911997446158,A,22441.47524007384
166.29410652533508,1526.8989930670384,,4.158565761025715,A,36916.06266813071
78.43622186813995,1083.9858316740688,7.932765339156527,8.600395281440496,A,29544.245586348894
34.14149740385811,774.3788834064078,4.412974164860639,5.986045458107629,B,14954.597624010961
109.22621941041282,965.2579942112031,7.714027033274421,2.6164662330746493,A,29349.88922946395
156.29877508873605,1296.7008310344754,9.789384322750893,2.4684074339518336,B,30097.54802313237
51.0059952244002,839.2579210815512,3.6573050105259286,4.673906549568486,B,17132.26262430596
128.34919040561005,1059.2652101638218,7.708214827575884,8.27917581689174,B,25271.695039041202
26.21601834881592,729.7479125391741,6.106251535131998,7.661447477927326,C,15895.952551182854
19.819527022035462,580.1683508422188,9.076995780642537,8.30891971737925,A,21608.563774156082
110.95737999794812,1065.287093082763,4.240048526131702,6.138152451532875,A,29532.06423581312
112.72067310592024,1205.2788982669801,7.848381665583152,5.5215919836439245,A,31432.938870699156
131.11168128465926,1274.4258444439506,8.866807027536773,3.1796202136502716,A,33041.09798448748
147.9573534073057,1270.4495038418918,9.612299536318162,4.625542028874492,A,36119.53650122858
195.41189509788157,1713.8849994420584,7.7827361980275205,5.472154929391002,A,42347.92592655409
108.0970661772271,964.8062646627616,6.480223348058991,2.708803437436938,A,28219.436317933403
71.36172985883672,966.4017870569137,7.324930681408497,3.76489562168969,C,20979.160354610423
161.0853770060537,1457.1417244895013,9.082334891351028,6.7858023525099105,B,31583.047302480954
61.4581277397941,800.8741298511887,6.994268226471808,7.885304913913519,A,24634.721406041186
93.40456993407086,1052.861097306444,3.212709417877858,9.986780091143597,B,22625.472316515486
24.90671245503053,486.85328933643154,9.516640868548844,9.46490665074846,A,22995.977404888865
14.816641248936927,692.3747691739811,7.826687257220928,7.140521596281532,A,20022.058411932856
192.90319878880575,1538.779336965273,7.735593700440726,5.369984426352576,B,32511.266614914803
168.83622289731912,1365.8724634729704,4.509726066784021,7.089418917665862,A,34674.057462170545
142.2350991578026,1408.1741524683412,7.612198291628601,8.285212944641856,A,36257.48656895153
87.70105943871128,897.8345840477809,5.75705083957911,2.9466895273870986,C,20919.50371501581
42.9259208134607,567.0772089104067,7.558630839290444,5.279239117570306,C,15159.769273129492
39.72303810750635,531.6812087684165,3.746151212155935,8.718418285084937,B,12266.935652612681
57.54615065127311,889.2250227434789,7.604917132221252,10.0,B,17664.719545179607
114.35306629416289,975.2903423183418,9.995896080394665,6.574978169817492,B,24791.796221374712
145.77322531301184,1512.328041059689,3.337484272023892,6.702154886897586,A,35618.406868495076
135.43750157636896,995.0747297239826,9.840219289549221,3.475810025069115,A,31318.11249078005
63.18744041972914,1051.105686503315,5.848355725060094,4.897883533218307,A,26872.667084851833
191.42440332600688,1578.156314357352,9.095274152360814,4.676090309935457,A,40670.81142770771
150.20041417219602,1314.496704522631,8.476698388407915,2.2095736682565184,B,27786.55807991293
115.32726997716613,1068.9096944573398,6.969113826906675,5.4838352778271044,A,31424.80238029449
126.22694178452693,1242.1445135371466,8.169144464759285,8.653576349406187,C,31016.167831434934
89.72401186128009,988.9659009460587,9.149608929109435,4.184566479782499,C,22803.692892699262
57.06888800521992,946.2751098706922,5.828982251557231,10.0,B,19474.496961651064
77.6348089437397,940.6987670300131,5.289232130942671,4.389804588710184,B,19838.030203500493
153.99076098823014,1364.985396810691,7.673153698945093,9.525433960922724,C,31435.24337639746
12.734762839653616,526.4077301524322,8.65492159358881,4.07437407092619,A,20396.71373373066
